CountryName,CountryCode,RegionName,RegionCode,CityName,CityCode,Jurisdiction,RawDate,C1M_School.closing,C1M_Flag,C2M_Workplace.closing,C2M_Flag,C3M_Cancel.public.events,C3M_Flag,C4M_Restrictions.on.gatherings,C4M_Flag,C5M_Close.public.transport,C5M_Flag,C6M_Stay.at.home.requirements,C6M_Flag,C7M_Restrictions.on.internal.movement,C7M_Flag,C8EV_International.travel.controls,E1_Income.support,E1_Flag,E2_Debt.contract.relief,E3_Fiscal.measures,E4_International.support,H1_Public.information.campaigns,H1_Flag,H2_Testing.policy,H3_Contact.tracing,H4_Emergency.investment.in.healthcare,H5_Investment.in.vaccines,H6M_Facial.Coverings,H6M_Flag,H7_Vaccination.policy,H7_Flag,H8M_Protection.of.elderly.people,H8M_Flag,V1_Vaccine.Prioritisation..summary.,V2A_Vaccine.Availability..summary.,V2B_Vaccine.age.eligibility.availability.age.floor..general.population.summary.,V2C_Vaccine.age.eligibility.availability.age.floor..at.risk.summary.,V2D_Medically..clinically.vulnerable..Non.elderly.,V2E_Education,V2F_Frontline.workers...non.healthcare.,V2G_Frontline.workers...healthcare.,V3_Vaccine.Financial.Support..summary.,V4_Mandatory.Vaccination..summary.,ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex,Date,gt
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210610,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,4,1,2,1,1,1,20-24 yrs,16-19 yrs,1,0,0,2,5,0,243610,7679,NV,43.45,52.78,63.85,58.69,100.0,2021.441095890411,1709
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210611,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,4,1,2,1,1,1,20-24 yrs,16-19 yrs,1,0,0,2,5,0,244714,7679,NV,43.96,52.78,63.85,58.69,100.0,2021.4438356164383,1710
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210612,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,4,1,2,1,1,1,20-24 yrs,16-19 yrs,1,0,0,2,5,0,245744,7681,NV,44.38,52.78,63.85,58.69,100.0,2021.4465753424658,1711
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210613,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,4,1,2,1,1,1,20-24 yrs,16-19 yrs,1,0,0,2,5,0,246780,7681,NV,44.76,52.78,63.85,58.69,100.0,2021.4493150684932,1712
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210614,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,4,1,2,1,1,1,20-24 yrs,16-19 yrs,1,0,0,2,5,0,247541,7681,NV,45.19,52.78,63.85,58.69,100.0,2021.4520547945206,1713
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210615,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,4,1,2,1,1,1,20-24 yrs,16-19 yrs,1,0,0,2,5,0,248515,7683,NV,45.62,52.78,63.85,58.69,100.0,2021.454794520548,1714
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210616,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,4,1,2,1,1,1,20-24 yrs,16-19 yrs,1,0,0,2,5,0,249644,7684,NV,46.03,52.78,63.85,58.69,100.0,2021.4575342465753,1715
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210617,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,4,1,2,1,1,1,20-24 yrs,16-19 yrs,1,0,0,2,5,0,250961,7688,NV,46.39,52.78,63.85,58.69,100.0,2021.4602739726026,1716
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210618,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,251911,7690,NV,46.75,52.78,65.1,60.12,100.0,2021.4630136986302,1717
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210619,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,253120,7692,NV,47.05,52.78,65.1,60.12,100.0,2021.4657534246576,1718
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210620,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,254325,7692,NV,47.33,52.78,65.1,60.12,100.0,2021.468493150685,1719
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210621,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,255575,7692,NV,47.62,52.78,65.1,60.12,100.0,2021.4712328767123,1720
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210622,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,257742,7696,NV,47.89,52.78,65.1,60.12,100.0,2021.4739726027397,1721
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210623,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,260711,7701,NV,48.14,52.78,65.1,60.12,100.0,2021.4767123287672,1722
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210624,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,263710,7706,NV,48.43,52.78,65.1,60.12,100.0,2021.4794520547946,1723
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210625,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,265457,7708,NV,48.79,52.78,65.1,60.12,100.0,2021.482191780822,1724
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210626,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,268293,7711,NV,49.02,52.78,65.1,60.12,100.0,2021.4849315068493,1725
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210627,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,270932,7712,NV,49.25,52.78,65.1,60.12,100.0,2021.4876712328767,1726
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210628,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,274217,7712,NV,49.42,52.78,65.1,60.12,100.0,2021.490410958904,1727
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210629,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,277335,7713,NV,49.62,52.78,65.1,60.12,100.0,2021.4931506849316,1728
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210630,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,281222,7716,NV,49.81,52.78,65.1,60.12,100.0,2021.495890410959,1729
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210701,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,285456,7722,V,50.08,52.78,65.1,60.12,100.0,2021.4986301369863,1730
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210702,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,289279,7726,V,50.3,52.78,65.1,60.12,100.0,2021.5013698630137,1731
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210703,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,292387,7729,V,50.53,52.78,65.1,60.12,100.0,2021.504109589041,1732
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210704,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,295113,7729,V,50.75,52.78,65.1,60.12,100.0,2021.5068493150684,1733
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210705,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,297485,7729,V,51.06,52.78,65.1,60.12,100.0,2021.509589041096,1734
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210706,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,299848,7735,V,51.39,52.78,65.1,60.12,100.0,2021.5123287671233,1735
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210707,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,303647,7740,V,51.7,52.78,65.1,60.12,100.0,2021.5150684931507,1736
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210708,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,306449,7744,V,52.03,52.78,65.1,60.12,100.0,2021.517808219178,1737
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210709,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,309665,7750,V,52.34,52.78,65.1,60.12,100.0,2021.5205479452054,1738
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210710,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,311855,7757,V,52.64,52.78,65.1,60.12,100.0,2021.5232876712328,1739
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210711,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,313903,7757,V,52.93,52.78,65.1,60.12,100.0,2021.5260273972603,1740
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210712,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,316037,7757,V,53.12,52.78,65.1,60.12,100.0,2021.5287671232877,1741
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210713,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,318566,7761,V,53.33,52.78,65.1,60.12,100.0,2021.531506849315,1742
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210714,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,321202,7772,V,53.55,52.78,65.1,60.12,100.0,2021.5342465753424,1743
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210715,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,323288,7791,V,53.79,52.78,65.1,60.12,100.0,2021.5369863013698,1744
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210716,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,325335,7796,V,54.06,52.78,65.1,60.12,100.0,2021.5397260273974,1745
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210717,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,327652,7800,V,54.26,52.78,65.1,60.12,100.0,2021.5424657534247,1746
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210718,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,329387,7800,V,54.5,52.78,65.1,60.12,100.0,2021.545205479452,1747
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210719,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,330851,7800,V,54.79,52.78,65.1,60.12,100.0,2021.5479452054794,1748
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210720,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,332455,7813,V,55.08,52.78,65.1,60.12,100.0,2021.5506849315068,1749
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210721,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,334141,7820,V,55.4,52.78,65.1,60.12,100.0,2021.5534246575342,1750
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210722,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,335966,7842,V,55.7,52.78,65.1,60.12,100.0,2021.5561643835617,1751
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210723,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,337471,7848,V,56.06,52.78,65.1,60.12,100.0,2021.558904109589,1752
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210724,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,338778,7859,V,56.34,52.78,65.1,60.12,100.0,2021.5616438356165,1753
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210725,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,340015,7859,V,56.57,52.78,65.1,60.12,100.0,2021.5643835616438,1754
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210726,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,341015,7859,V,56.88,52.78,65.1,60.12,100.0,2021.5671232876712,1755
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210727,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,342059,7866,V,57.18,52.78,65.1,60.12,100.0,2021.5698630136985,1756
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210728,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,341307,7911,V,57.54,52.78,65.1,60.12,100.0,2021.572602739726,1757
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210729,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,342704,7924,V,57.86,52.78,65.1,60.12,100.0,2021.5753424657535,1758
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210730,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,344158,7930,V,58.18,52.78,65.1,60.12,100.0,2021.5780821917808,1759
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210731,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,345176,7939,V,58.51,52.78,65.1,60.12,100.0,2021.5808219178082,1760
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210801,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,346210,7942,V,58.81,52.78,65.1,60.12,100.0,2021.5835616438355,1761
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210802,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,347005,7943,V,59.12,52.78,65.1,60.12,100.0,2021.5863013698631,1762
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210803,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,348018,7952,V,59.45,52.78,65.1,60.12,100.0,2021.5890410958905,1763
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210804,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,349286,7965,V,59.8,52.78,65.1,60.12,100.0,2021.5917808219178,1764
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210805,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,350667,7976,V,60.12,52.78,65.1,60.12,100.0,2021.5945205479452,1765
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210806,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,351915,7983,V,60.47,52.78,65.1,60.12,100.0,2021.5972602739726,1766
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210807,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,353301,7992,V,60.8,52.78,65.1,60.12,100.0,2021.6,1767
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210808,1,1,2,1,1,1,4,1,1,1,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,354538,7992,V,61.14,52.78,65.1,60.12,100.0,2021.6027397260275,1768
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210809,1,1,0,,1,1,0,,0,,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,355388,7992,V,61.43,28.7,51.56,44.64,100.0,2021.6054794520549,1769
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210810,1,1,0,,1,1,0,,0,,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,356419,8003,V,61.75,28.7,51.56,44.64,100.0,2021.6082191780822,1770
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210811,1,1,0,,1,1,0,,0,,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,357917,8013,V,62.09,28.7,51.56,44.64,100.0,2021.6109589041096,1771
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210812,1,1,0,,1,1,0,,0,,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,359442,8021,V,62.42,28.7,51.56,44.64,100.0,2021.613698630137,1772
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210813,1,1,0,,1,1,0,,0,,0,,0,,3,2,1,2,0.0,0.0,2,1,3,1,0.0,0.0,2,1,5,1,2,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,360983,8029,V,62.77,28.7,51.56,44.64,100.0,2021.6164383561643,1773
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210814,1,1,0,,1,1,0,,0,,0,,0,,3,2,1,2,,,2,1,3,1,,0.0,2,1,5,1,2,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,362366,8034,V,63.12,28.7,51.56,44.64,100.0,2021.6191780821919,1774
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210815,1,1,0,,1,1,0,,0,,0,,0,,3,2,1,2,,,2,1,3,1,,0.0,2,1,5,1,2,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,363860,8032,V,63.44,28.7,51.56,44.64,100.0,2021.6219178082192,1775
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210816,1,1,0,,1,1,0,,0,,0,,0,,3,2,1,2,,,2,1,3,1,,0.0,2,1,5,1,2,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,365427,8032,V,63.71,28.7,51.56,44.64,100.0,2021.6246575342466,1776
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210817,1,1,0,,1,1,0,,0,,0,,0,,3,2,1,2,,,2,1,3,1,,0.0,2,1,5,1,2,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,367241,8041,V,64,28.7,51.56,44.64,100.0,2021.627397260274,1777
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210818,1,1,0,,1,1,0,,0,,0,,0,,3,2,1,2,,,2,1,3,1,,0.0,2,1,5,1,2,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,369779,8051,V,64.26,28.7,51.56,44.64,100.0,2021.6301369863013,1778
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210819,1,1,0,,1,1,0,,0,,0,,0,,3,2,1,2,,,2,1,3,1,,0.0,2,1,5,1,2,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,373143,8058,V,64.52,28.7,51.56,44.64,100.0,2021.6328767123289,1779
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210820,1,1,0,,1,1,0,,0,,0,,0,,3,2,1,2,,,2,1,3,1,,0.0,2,1,5,1,2,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,376753,8067,V,64.8,28.7,51.56,44.64,100.0,2021.6356164383562,1780
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210821,1,1,0,,1,1,0,,0,,0,,0,,3,2,1,2,,,2,1,3,1,,0.0,2,1,5,1,2,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,380217,8070,V,65.07,28.7,51.56,44.64,100.0,2021.6383561643836,1781
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20210822,1,1,0,,1,1,0,,0,,0,,0,,3,2,1,2,,,2,1,3,1,,0.0,2,1,5,1,2,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,383403,8070,V,65.35,28.7,51.56,44.64,100.0,2021.641095890411,1782
